descretePN	PN	verb
ネガ（評価）	-0.34357689999999996	生煮えです
ネガ（評価）	-0.34357689999999996	生煮えの
ネガ（評価）	-0.349711	根無しと
ネガ（評価）	-0.3513348	命知らずです
ネガ（評価）	-0.3513348	命知らずだ
ネガ（評価）	-0.3513348	命知らずの
ネガ（評価）	-0.3517036	不正直だ
ネガ（評価）	-0.3517036	不正直です
ネガ（評価）	-0.3517036	不正直の
ネガ（評価）	-0.35338749999999997	野暮天と
ネガ（評価）	-0.35512689999999997	ぐにゃぐにゃです
ネガ（評価）	-0.35512689999999997	ぐにゃぐにゃだ
ネガ（評価）	-0.35512689999999997	ぐにゃぐにゃ
ネガ（評価）	-0.3567951	無恥です
ネガ（評価）	-0.3567951	無恥の
ネガ（評価）	-0.3567951	無恥だ
ネガ（経験）	-0.35990859999999997	しんみり
ネガ（評価）	-0.36229385	愚直と
ネガ（評価）	-0.3630645	稚気の
ネガ（評価）	-0.3630645	稚気です
ネガ（評価）	-0.3630645	稚気だ
ネガ（評価）	-0.3638471	魅力がない
ネガ（評価）	-0.36674019999999996	反りが合わない
ネガ（評価）	-0.36674019999999996	間尺に合わない
ネガ（評価）	-0.36681369999999996	言語道断です
ネガ（評価）	-0.36681369999999996	言語道断だ
ネガ（評価）	-0.36681369999999996	言語道断の
ネガ（評価）	-0.37114769999999997	悪達者の
ネガ（評価）	-0.37114769999999997	悪達者だ
ネガ（評価）	-0.37114769999999997	悪達者です
ネガ（評価）	-0.37232265	悪達者と
ネガ（評価）	-0.37448965	言語道断と
ネガ（評価）	-0.3780303	不得要領です
ネガ（評価）	-0.3780303	不得要領だ
ネガ（評価）	-0.3780303	不得要領の
ネガ（評価）	-0.3822291	命知らずと
ネガ（評価）	-0.382412	悪趣味だ
ネガ（評価）	-0.382412	悪趣味の
ネガ（評価）	-0.382412	悪趣味です
ネガ（評価）	-0.3833372	ちびです
ネガ（評価）	-0.3833372	ちびだ
ネガ（評価）	-0.383511	不徹底だ
ネガ（評価）	-0.383511	不徹底です
ネガ（評価）	-0.38555449999999997	深みがない
ネガ（評価）	-0.39091529999999997	不本意だ
ネガ（評価）	-0.39091529999999997	不本意です
ネガ（評価）	-0.3912053	愚直です
ネガ（評価）	-0.3912053	愚直だ
ネガ（評価）	-0.3912053	愚直の
ネガ（評価）	-0.394281	内弁慶と
ネガ（評価）	-0.3955151	馬耳東風と
ネガ（評価）	-0.3964474	気取った
ネガ（評価）	-0.40289819	無愛敬と
ネガ（評価）	-0.40311472	竜頭蛇尾と
ネガ（評価）	-0.40636	遠慮会釈もない
ネガ（評価）	-0.409018	野暮天だ
ネガ（評価）	-0.409018	野暮天の
ネガ（評価）	-0.409018	野暮天です
ネガ（評価）	-0.41060399999999997	格好悪い
ネガ（評価）	-0.41104999999999997	得体の知れない
ネガ（評価）	-0.41104999999999997	底が知れない
ネガ（評価）	-0.411695	陰湿です
ネガ（評価）	-0.411695	陰湿だ
ネガ（経験）	-0.414327	興醒める
ネガ（評価）	-0.416276	根性悪だ
ネガ（経験）	-0.416276	根に持つ
ネガ（評価）	-0.416371	根無しの
ネガ（評価）	-0.416371	根無しです
ネガ（評価）	-0.416371	根無しだ
ネガ（評価）	-0.41678699999999996	センスがない
ネガ（評価）	-0.4173342	不似合と
ネガ（評価）	-0.4173541	割に合わない
ネガ（評価）	-0.417549	罪作りの
ネガ（評価）	-0.417549	罪作りです
ネガ（評価）	-0.417549	罪作りだ
ネガ（評価）	-0.41919829999999997	熱鬧と
ネガ（評価）	-0.421773	杜撰の
ネガ（評価）	-0.421773	杜撰です
ネガ（評価）	-0.421773	杜撰だ
ネガ（経験）	-0.428157	持て余す
ネガ（経験）	-0.429287	やむない
ネガ（評価）	-0.42968494999999995	生煮えと
ネガ（評価）	-0.430057	模糊だ
ネガ（評価）	-0.430057	模糊の
ネガ（評価）	-0.430057	模糊です
ネガ（評価）	-0.433129	鼻っぱしが強い
ネガ（評価）	-0.4337483	不正直と
ネガ（評価）	-0.434613	色気がない
ネガ（評価）	-0.43629405	無恥と
ネガ（評価）	-0.43942875	稚気と
ネガ（評価）	-0.440292	冷や冷や
ネガ（評価）	-0.441334	人気はない
ネガ（評価）	-0.441334	人気がない
ネガ（評価）	-0.44380299999999995	茫洋です
ネガ（評価）	-0.44380299999999995	茫洋だ
ネガ（評価）	-0.44691165	不得要領と
ネガ（評価）	-0.44910249999999996	悪趣味と
ネガ（評価）	-0.450082	画一的だ
ネガ（評価）	-0.450082	画一的です
ネガ（評価）	-0.45510799999999996	身の程知らずの
ネガ（評価）	-0.45510799999999996	身の程知らずだ
ネガ（評価）	-0.45510799999999996	身の程知らずです
ネガ（評価）	-0.456997	無気味の
ネガ（評価）	-0.456997	無気味だ
ネガ（評価）	-0.456997	無気味です
ネガ（経験）	-0.458424	面目次第もない
ネガ（評価）	-0.459688	多情多恨です
ネガ（評価）	-0.459688	多情多恨の
ネガ（評価）	-0.459688	多情多恨だ
ネガ（評価）	-0.459816	粗削りだ
ネガ（評価）	-0.459816	粗削りの
ネガ（評価）	-0.459816	粗削りです
ネガ（評価）	-0.46186	エゴイストの
ネガ（評価）	-0.46186	エゴイストだ
ネガ（評価）	-0.46186	エゴイストです
ネガ（評価）	-0.46247	恩着せがましい
ネガ（評価）	-0.462708	巧言令色だ
ネガ（評価）	-0.462708	巧言令色です
ネガ（評価）	-0.462708	巧言令色の
ネガ（評価）	-0.46667099999999995	罪作りと
ネガ（評価）	-0.46724699999999997	狷介だ
ネガ（評価）	-0.46724699999999997	狷介です
ネガ（評価）	-0.46878299999999995	杜撰と
ネガ（評価）	-0.47082599999999997	お山の大将の
ネガ（評価）	-0.47082599999999997	お山の大将だ
ネガ（評価）	-0.47082599999999997	お山の大将です
ネガ（評価）	-0.47283	奇奇怪怪だ
ネガ（評価）	-0.47283	奇奇怪怪です
ネガ（評価）	-0.47283	奇奇怪怪の
ネガ（評価）	-0.472925	模糊と
ネガ（評価）	-0.4731395	不退転と
ネガ（評価）	-0.473205	酒落臭いです
ネガ（評価）	-0.473205	酒落臭いだ
ネガ（評価）	-0.473205	酒落臭いの
ネガ（評価）	-0.473866	程遠い
ネガ（評価）	-0.474958	不可思議だ
ネガ（評価）	-0.474958	不可思議です
ネガ（評価）	-0.477669	質感がない
ネガ（評価）	-0.4854505	身の程知らずと
ネガ（評価）	-0.485461	半可通の
ネガ（評価）	-0.485461	半可通です
ネガ（評価）	-0.485461	半可通だ
ネガ（評価）	-0.485738	遊びがない
ネガ（評価）	-0.48639499999999997	無気味と
ネガ（評価）	-0.4877405	多情多恨と
ネガ（評価）	-0.4878045	粗削りと
ネガ（評価）	-0.488361	絶望的です
ネガ（評価）	-0.488361	絶望的だ
ネガ（評価）	-0.4888265	エゴイストと
ネガ（評価）	-0.4892505	巧言令色と
ネガ（評価）	-0.49051199999999995	俗離れだ
ネガ（評価）	-0.49051199999999995	俗離れの
ネガ（評価）	-0.49051199999999995	俗離れです
ネガ（評価）	-0.491177	腑ぬけです
ネガ（評価）	-0.491177	腑ぬけと
ネガ（評価）	-0.491177	腑ぬけの
ネガ（評価）	-0.491177	腑ぬけだ
ネガ（評価）	-0.49179	大それた
ネガ（経験）	-0.49204000000000003	堪忍袋の緒が切れる
ネガ（評価）	-0.4921885	愚の骨頂と
ネガ（評価）	-0.493193	堅物だ
ネガ（評価）	-0.493193	堅物です
ネガ（評価）	-0.493193	堅物の
ネガ（評価）	-0.49330949999999996	お山の大将と
ネガ（評価）	-0.49431149999999996	奇奇怪怪と
ネガ（評価）	-0.494423	非の打ち所がある
ネガ（評価）	-0.49449899999999997	酒落臭いと
ネガ（経験）	-0.495265	肩身が狭い
ネガ（評価）	-0.496714	手狭の
ネガ（評価）	-0.496714	手狭だ
ネガ（評価）	-0.496714	手狭です
ネガ（評価）	-0.497345	泣き虫だ
ネガ（評価）	-0.497345	泣き虫です
ネガ（評価）	-0.497345	泣き虫の
ネガ（評価）	-0.5006269999999999	半可通と
ネガ（評価）	-0.501416	余計だ
ネガ（評価）	-0.501416	余計です
ネガ（評価）	-0.5031525	俗離れと
ネガ（評価）	-0.504493	堅物と
ネガ（評価）	-0.5062534999999999	手狭と
ネガ（評価）	-0.506569	泣き虫と
ネガ（評価）	-0.507968	憮然だ
ネガ（評価）	-0.507968	憮然の
ネガ（評価）	-0.507968	憮然です
ネガ（評価）	-0.508277	嫌味ったらしい
ネガ（評価）	-0.508277	嫌味たらしい
ネガ（評価）	-0.510099	絶体絶命だ
ネガ（評価）	-0.510099	絶体絶命の
ネガ（評価）	-0.510099	絶体絶命です
ネガ（評価）	-0.5117579999999999	無頓着だ
ネガ（評価）	-0.5117579999999999	無頓着です
ネガ（評価）	-0.5118805	憮然と
ネガ（評価）	-0.5129459999999999	絶体絶命と
ネガ（経験）	-0.512958	面目無い
ネガ（経験）	-0.512958	面目ない
ネガ（評価）	-0.515742	七転八倒です
ネガ（評価）	-0.515742	七転八倒だ
ネガ（評価）	-0.515742	七転八倒の
ネガ（評価）	-0.5157674999999999	七転八倒と
ネガ（評価）	-0.515793	破廉恥と
ネガ（評価）	-0.515793	売国奴と
ネガ（評価）	-0.515793	味噌っ滓と
ネガ（評価）	-0.515793	乳臭と
ネガ（評価）	-0.515793	不ぞろいと
ネガ（評価）	-0.515793	無音と
ネガ（評価）	-0.515793	凡骨と
ネガ（評価）	-0.515793	不適と
ネガ（評価）	-0.515793	木偶坊と
ネガ（評価）	-0.515793	木偶の坊と
ネガ（評価）	-0.515793	不穏当と
ネガ（評価）	-0.515793	薄馬鹿と
ネガ（評価）	-0.515793	貧相と
ネガ（評価）	-0.515793	能無しと
ネガ（評価）	-0.515793	不承知と
ネガ（経験）	-0.515793	辛めと
ネガ（経験）	-0.515793	懲り懲りと
ネガ（評価）	-0.515793	不適当と
ネガ（評価）	-0.515793	複雑怪奇と
ネガ（評価）	-0.515793	浮き腰と
ネガ（評価）	-0.515793	二目と見られない
ネガ（評価）	-0.515793	兵六玉と
ネガ（評価）	-0.515793	無愛嬌と
ネガ（評価）	-0.515793	馬鹿野郎と
ネガ（評価）	-0.515793	卑賎と
ネガ（評価）	-0.515793	日陰者と
ネガ（評価）	-0.515793	無細工と
ネガ（評価）	-0.515793	表六玉と
ネガ（評価）	-0.515793	半人前と
ネガ（評価）	-0.515793	片意地と
ネガ（評価）	-0.515793	凡愚と
ネガ（評価）	-0.515793	暴悪と
ネガ（評価）	-0.515793	卑陋と
ネガ（評価）	-0.515793	不深切と
ネガ（評価）	-0.515793	猫の額と
ネガ（評価）	-0.515793	悲愴と
ネガ（評価）	-0.515793	紛紛と
ネガ（評価）	-0.515793	暴戻と
ネガ（評価）	-0.515793	不恰好と
ネガ（評価）	-0.515793	冥々と
ネガ（評価）	-0.515793	紛い物と
ネガ（評価）	-0.515793	八方美人と
ネガ（評価）	-0.515793	派手好みと
ネガ（評価）	-0.515793	名ばかりと
ネガ（評価）	-0.515793	不躾と
ネガ（経験）	-0.515793	阿鼻叫喚と
ネガ（評価）	-0.515793	莫迦と
ネガ（評価）	-0.515793	付け焼き刃と
ネガ（評価）	-0.515793	不慮と
ネガ（評価）	-0.515793	風の前のちりと
ネガ（評価）	-0.515793	貧乏人と
ネガ（評価）	-0.515793	不粋と
ネガ（評価）	-0.515793	貧寒と
ネガ（評価）	-0.515793	薄氷を踏む思いと
ネガ（評価）	-0.515793	朴念仁と
ネガ（評価）	-0.515793	無骨と
ネガ（評価）	-0.515793	風来坊と
ネガ（評価）	-0.515793	卑しん坊と
ネガ（評価）	-0.515793	不格好と
ネガ（評価）	-0.515793	破戒無慙と
ネガ（評価）	-0.515793	物臭と
ネガ（評価）	-0.515793	無作法と
ネガ（評価）	-0.515793	不相応と
ネガ（評価）	-0.515793	漠漠と
ネガ（評価）	-0.515793	猫に小判と
ネガ（評価）	-0.515793	不釣り合いと
ネガ（評価）	-0.515793	卑しんぼうと
ネガ（評価）	-0.515793	米食い虫と
ネガ（評価）	-0.515793	俗悪と
ネガ（評価）	-0.515793	問題児と
ネガ（評価）	-0.515793	ヨレヨレと
ネガ（評価）	-0.515793	よけいと
ネガ（評価）	-0.515793	ろくでなしと
ネガ（評価）	-0.515793	わいせつと
ネガ（評価）	-0.515793	アウトローと
ネガ（評価）	-0.515793	アホと
ネガ（評価）	-0.515793	イマイチと
ネガ（評価）	-0.515793	インチキと
ネガ（評価）	-0.515793	ウドの大木と
ネガ（評価）	-0.515793	笑止千万と
ネガ（評価）	-0.515793	グロと
ネガ（評価）	-0.515793	女たらしと
ネガ（評価）	-0.515793	ジャジャ馬と
ネガ（評価）	-0.515793	暑がりと
ネガ（評価）	-0.515793	ノンセンスと
ネガ（評価）	-0.515793	ワーストワンと
ネガ（評価）	-0.515793	難物と
ネガ（評価）	-0.515793	唖然と
ネガ（評価）	-0.515793	阿呆と
ネガ（評価）	-0.515793	守銭奴と
ネガ（評価）	-0.515793	弱虫と
ネガ（評価）	-0.515793	暗愚と
ネガ（評価）	-0.515793	寂寞と
ネガ（評価）	-0.515793	暗澹と
ネガ（評価）	-0.515793	寂しげと
ネガ（評価）	-0.515793	意気地無しと
ネガ（評価）	-0.515793	意志薄弱と
ネガ（評価）	-0.515793	意地っぱりと
ネガ（評価）	-0.515793	意地っ張りと
ネガ（評価）	-0.515793	意地張りと
ネガ（評価）	-0.515793	自縄自縛と
ネガ（評価）	-0.515793	人泣かせと
ネガ（評価）	-0.515793	寸づまりと
ネガ（評価）	-0.515793	つんつるてんと
ネガ（評価）	-0.515793	鼠輩と
ネガ（評価）	-0.515793	暖簾に腕押しと
ネガ（評価）	-0.515793	鄙陋と
ネガ（評価）	-0.515793	驕傲と
ネガ（評価）	-0.515793	とんちんかんと
ネガ（評価）	-0.515793	大愚と
ネガ（評価）	-0.515793	とんまと
ネガ（評価）	-0.515793	ど助平と
ネガ（評価）	-0.515793	どじと
ネガ（評価）	-0.515793	卒爾と
ネガ（評価）	-0.515793	俗物と
ネガ（評価）	-0.515793	のれんに腕押しと
ネガ（評価）	-0.515793	のろまと
ネガ（評価）	-0.515793	早計と
ネガ（評価）	-0.515793	はずれと
ネガ（評価）	-0.515793	はで好みと
ネガ（評価）	-0.515793	凄惨と
ネガ（評価）	-0.515793	粗笨と
ネガ（評価）	-0.515793	粗暴と
ネガ（評価）	-0.515793	へなちょこと
ネガ（評価）	-0.515793	へそ曲がりと
ネガ（評価）	-0.515793	疎略と
ネガ（評価）	-0.515793	ぺしゃんこと
ネガ（評価）	-0.515793	ぺてん師と
ネガ（評価）	-0.515793	浅慮と
ネガ（評価）	-0.515793	ぼんくらと
ネガ（評価）	-0.515793	舌先三寸と
ネガ（評価）	-0.515793	まがい物と
ネガ（評価）	-0.515793	青二才と
ネガ（評価）	-0.515793	凄絶と
ネガ（評価）	-0.515793	もってのほかと
ネガ（評価）	-0.515793	一卷の終りと
ネガ（評価）	-0.515793	耳年増と
ネガ（評価）	-0.515793	一文惜しみと
ネガ（評価）	-0.515793	近目と
ネガ（評価）	-0.515793	泣き所と
ネガ（評価）	-0.515793	糠に釘と
ネガ（評価）	-0.515793	虚仮と
ネガ（評価）	-0.515793	凶漢と
ネガ（評価）	-0.515793	好きものと
ネガ（評価）	-0.515793	凶猛と
ネガ（評価）	-0.515793	怯懦と
ネガ（評価）	-0.515793	狂人と
ネガ（評価）	-0.515793	御機嫌斜めと
ネガ（評価）	-0.515793	業突く張りと
ネガ（評価）	-0.515793	後の祭りと
ネガ（評価）	-0.515793	極貧と
ネガ（評価）	-0.515793	後のまつりと
ネガ（評価）	-0.515793	僅少と
ネガ（評価）	-0.515793	銀流しと
ネガ（評価）	-0.515793	引っ込み思案と
ネガ（評価）	-0.515793	苦肉の策と
ネガ（評価）	-0.515793	幻怪と
ネガ（評価）	-0.515793	愚人と
ネガ（評価）	-0.515793	愚図と
ネガ（評価）	-0.515793	愚鈍と
ネガ（評価）	-0.515793	険悪と
ネガ（評価）	-0.515793	愚物と
ネガ（評価）	-0.515793	愚劣と
ネガ（評価）	-0.515793	空中楼閣と
ネガ（評価）	-0.515793	嫌みと
ネガ（評価）	-0.515793	形無しと
ネガ（評価）	-0.515793	軽はずみと
ネガ（評価）	-0.515793	喧嘩腰と
ネガ（評価）	-0.515793	軽躁と
ネガ（評価）	-0.515793	逆賊と
ネガ（評価）	-0.515793	荒削りと
ネガ（評価）	-0.515793	戯けと
ネガ（評価）	-0.515793	荒誕と
ネガ（評価）	-0.515793	子供騙しと
ネガ（評価）	-0.515793	淫蕩と
ネガ（評価）	-0.515793	子供だましと
ネガ（評価）	-0.515793	淫靡と
ネガ（評価）	-0.515793	残忍と
ネガ（評価）	-0.515793	雲泥の差と
ネガ（評価）	-0.515793	酸鼻と
ネガ（評価）	-0.515793	惨憺と
ネガ（評価）	-0.515793	惨烈と
ネガ（評価）	-0.515793	汚穢と
ネガ（評価）	-0.515793	雑と
ネガ（評価）	-0.515793	臆病者と
ネガ（評価）	-0.515793	擦れっ枯らしと
ネガ（評価）	-0.515793	策士と
ネガ（評価）	-0.515793	我が物顔と
ネガ（評価）	-0.515793	隔靴掻痒と
ネガ（評価）	-0.515793	隔心と
ネガ（評価）	-0.515793	今一つと
ネガ（評価）	-0.515793	腰抜けと
ネガ（評価）	-0.515793	頑愚と
ネガ（評価）	-0.515793	腰砕けと
ネガ（評価）	-0.515793	顔負けと
ネガ（評価）	-0.515793	酷薄と
ネガ（評価）	-0.515793	奇々怪々と
ネガ（評価）	-0.515793	酷と
ネガ（評価）	-0.515793	剛愎と
ネガ（評価）	-0.515793	高慢ちきと
ネガ（評価）	-0.515793	高慢と
ネガ（評価）	-0.515793	荒唐と
ネガ（評価）	-0.515793	でくの坊と
ネガ（評価）	-0.515793	水の泡と
ネガ（評価）	-0.515793	不作法と
ネガ（評価）	-0.515793	お粗末と
ネガ（評価）	-0.515793	冷然と
ネガ（評価）	-0.515793	渾沌と
ネガ（評価）	-0.515793	調子はずれと
ネガ（評価）	-0.515793	おんぼろと
ネガ（評価）	-0.515793	狡獪と
ネガ（評価）	-0.515793	しわくちゃと
ネガ（評価）	-0.515793	猥雑と
ネガ（評価）	-0.515793	じゃじゃ馬と
ネガ（評価）	-0.515793	獰猛と
ネガ（評価）	-0.515793	茶番劇と
ネガ（評価）	-0.515793	すかたんと
ネガ（評価）	-0.515793	冷酷と
ネガ（評価）	-0.515793	遅鈍と
ネガ（評価）	-0.515793	遅緩と
ネガ（評価）	-0.515793	羞悪と
ネガ（評価）	-0.515793	お節介と
ネガ（評価）	-0.515793	劣と
ネガ（評価）	-0.515793	ずんべらぼうと
